District,Size m2,Rooms number,Price,Rent,URL
 Wola,24.0,1,1600.0,350.0,https://www.olx.pl/d/oferta/dlugosza19-wola-kawalerka-zwierzeta-ok-0-prowizji-CID3-IDLwQOQ.html#bd20095740
 Mokotów,27.0,2,1800.0,1.0,https://www.olx.pl/d/oferta/kawalerka-do-wynajecia-powisle-CID3-IDLUgrm.html#bd20095740
 Żoliborz,41.0,2,2000.0,500.0,https://www.olx.pl/d/oferta/mieszkanie-na-bielanach-41m2-okolice-awf-CID3-IDL9dEi.html#bd20095740
 Włochy,67.0,2,2400.0,1.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-67-mkw-ul-popularna-wlochy-CID3-IDLUfIb.html#bd20095740
 Praga-Południe,50.0,2,2600.0,500.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-50-m2-na-goclawiu-przy-promenadzie-CID3-IDLUflG.html#bd20095740
 Ursynów,46.0,2,2850.0,1.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-z-garazem-ul-zloty-potok-CID3-IDLUfd7.html#bd20095740
 Praga-Północ,67.0,4,5250.0,1.0,https://www.olx.pl/d/oferta/czteropokojowe-mieszkanie-z-garazem-przy-swps-CID3-IDKRBqa.html#bd20095740
 Praga-Południe,64.0,3,3400.0,1.0,https://www.olx.pl/d/oferta/trzypokojowe-mieszkanie-64-mkw-przy-ul-fundamentowej-CID3-IDLUcaV.html#bd20095740
 Ochota,49.0,3,2350.0,1.0,https://www.olx.pl/d/oferta/3-pokoje-bezposrednio-ul-strubiczow-CID3-IDLNcfN.html#bd20095740
 Białołęka,20.0,1,1295.0,350.0,https://www.olx.pl/d/oferta/krzyzowki-doskonale-studio-20-m-kw-zeran-bliskabialoleka-tarchomin-CID3-IDK0Lop.html#bd20095740;promoted
 Białołęka,16.0,1,1445.0,350.0,https://www.olx.pl/d/oferta/plochocinska-stylowe-nowoczesne-studio-25-m-kw-CID3-IDL3s1k.html#bd20095740;promoted
 Białołęka,20.0,1,2000.0,1.0,https://www.olx.pl/d/oferta/zamieszkaj-wygodnie-w-hotelu-apartament-z-prywatna-lazienka-CID3-IDLowd7.html#37e50b5da4;promoted
 Bemowo,65.0,3,3750.0,10.0,https://www.olx.pl/d/oferta/bezposrednio-dwupoziomowe-65m-prywatny-taras-40m-CID3-IDKLfs9.html#37e50b5da4;promoted
 Bielany,26.0,1,1780.0,1.0,https://www.olx.pl/d/oferta/kawalerka-na-bielanach-bezposrednio-po-remoncie-CID3-IDKtYoV.html#37e50b5da4;promoted
 Praga-Południe,37.0,1,1700.0,550.0,https://www.olx.pl/d/oferta/mieszkanie-na-wynajem-praga-poludnie-rondo-wiatraczna-37m-2-pokoje-CID3-IDLNdd1.html#37e50b5da4;promoted
 Praga-Południe,24.0,1,1850.0,300.0,https://www.olx.pl/d/oferta/nowoczesna-kawalerka-przy-ch-promenada-ul-lukowska-goclaw-praga-CID3-IDGFoyP.html#37e50b5da4;promoted
 Praga-Południe,41.0,2,2100.0,1.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-zielone-zacisze-targowek-CID3-IDLUdIl.html#37e50b5da4
 Śródmieście,27.0,1,160.0,1.0,https://www.olx.pl/d/oferta/kawalerka-na-doby-CID3-IDJySRg.html#37e50b5da4;promoted
 Mokotów,20.0,1,1850.0,250.0,https://www.olx.pl/d/oferta/kawalerka-studio-mokotow-ul-maltanska-5-sadyba-CID3-IDLUdrG.html#37e50b5da4
 Targówek,41.0,2,1900.0,1.0,https://www.olx.pl/d/oferta/do-wynajecia-2-pokojowe-mieszkanie-ul-malborska-CID3-IDLUdlN.html#37e50b5da4;promoted
 Śródmieście,35.0,2,1800.0,390.0,https://www.olx.pl/d/oferta/solec-83-srodmiescie-2-pokoje-balkon-0-prowizji-CID3-IDLUdi4.html#37e50b5da4
 Wilanów,41.0,2,2500.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-2-pokoje-garaz-ogrodek-warszawa-wilanow-CID3-IDLUdgB.html#37e50b5da4;promoted
 Białołęka,33.0,1,1400.0,400.0,https://www.olx.pl/d/oferta/mieszkanie-warszawa-os-derby-bialoleka-ul-skarbka-z-gor-33m-CID3-IDLF5w5.html#37e50b5da4
 Bielany,49.0,3,2300.0,1.0,https://www.olx.pl/d/oferta/3-pokojena-bielanach-CID3-IDJ5Hz1.html#37e50b5da4
 Mokotów,55.0,2,2500.0,2500.0,https://www.olx.pl/d/oferta/cypryjska-2-pokoje-osobna-kuchnia-2500-media-CID3-IDLUcHa.html#37e50b5da4
 Śródmieście,20.0,1,1900.0,300.0,https://www.olx.pl/d/oferta/kawalerka-centrum-chmielna-73-CID3-IDIKyfa.html#37e50b5da4
 Targówek,10.0,1,1850.0,300.0,https://www.olx.pl/d/oferta/kawalerka-33m2-z-widokiem-na-park-brodnowski-na-2-miesiace-tylko-CID3-IDLwyK4.html#37e50b5da4;promoted
 Białołęka,51.0,2,2300.0,1.0,https://www.olx.pl/d/oferta/bezposrednio-2-pokoje-z-klimatyzacja-i-duzym-tarasem-na-bialolece-CID3-IDLUc3W.html#37e50b5da4
 Śródmieście,67.0,3,6500.0,1.0,https://www.olx.pl/d/oferta/67-m2-przy-ul-tamka-13a-na-powislu-za-6500-za-minimum-miesiac-CID3-IDGGtSS.html#37e50b5da4
 Praga-Południe,34.0,1,1900.0,1.0,https://www.olx.pl/d/oferta/kawalerka-34m2-ul-jarocinska-praga-poludnie-CID3-IDL0GHz.html#37e50b5da4
 Śródmieście,22.0,1,2800.0,1.0,https://www.olx.pl/d/oferta/al-prymasa-tysiaclecia-83a-z-mediami-i-garazem-CID3-IDHJiNr.html#37e50b5da4
 Praga-Południe,48.0,2,2800.0,1.0,https://www.olx.pl/d/oferta/dwupokojowe-mieszkanie-przy-rondzie-wiatraczna-uniwersam-grochow-CID3-IDLUbRD.html#37e50b5da4
 Ochota,37.0,2,2600.0,400.0,https://www.olx.pl/d/oferta/mieszkanie-dwupokojowe-37-m2-ochota-CID3-IDJjzOt.html#37e50b5da4
 Praga-Północ,50.0,2,2000.0,200.0,https://www.olx.pl/d/oferta/mieszkanie-do-wynajecia-przy-stacji-metra-na-pradze-2-pokoje-CID3-IDLUbG8.html#37e50b5da4
 Śródmieście,45.0,3,2700.0,1.0,https://www.olx.pl/d/oferta/3-pokoje-w-centrum-miasta-z-wspanialym-widokiem-metro-pl-bankowy-CID3-IDHE0AM.html#37e50b5da4
 Śródmieście,40.0,2,2600.0,260.0,https://www.olx.pl/d/oferta/chmielna-35-2-pokoje-widok-na-palac-kultury-kablowka-internet-CID3-IDIW6hG.html#37e50b5da4
 Praga-Południe,59.0,2,2400.0,1.0,https://www.olx.pl/d/oferta/dwupokojowe-ul-marokanska-18-CID3-IDLzEri.html#37e50b5da4
 Wola,29.0,1,2000.0,1.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-kawalerka-warszawa-ul-obozowa-wola-CID3-IDLnISy.html#37e50b5da4
 Praga-Południe,37.0,1,1900.0,1.0,https://www.olx.pl/d/oferta/przytulne-mieszkanie-na-saskiej-kepie-CID3-IDLGxGC.html#37e50b5da4
 Śródmieście,45.0,2,2500.0,1.0,https://www.olx.pl/d/oferta/wynajem-40m2-2-pok-emilii-plater-swietokrzyska-srodmiescie-centrum-CID3-IDL9p8e.html#37e50b5da4
 Białołęka,67.0,3,2450.0,1.0,https://www.olx.pl/d/oferta/trzypokojowe-mieszkanie-67mkw-na-bialolece-ul-glebocka-CID3-IDLCIE0.html#37e50b5da4
 Mokotów,30.0,1,1400.0,300.0,https://www.olx.pl/d/oferta/mieszkanie-1-pokojowe-na-ul-batorego-wolne-od-15-pazdziernika-CID3-IDLCCva.html#37e50b5da4
 Mokotów,38.0,1,2000.0,1.0,https://www.olx.pl/d/oferta/wynajme-kawalerke-mieszkanie-na-mokotowie-CID3-IDLKFfR.html#37e50b5da4
 Praga-Południe,32.0,1,1800.0,1.0,https://www.olx.pl/d/oferta/mieszkanie-32m2-saska-kepa-ul-miedzynarodowa-CID3-IDLMaaJ.html#37e50b5da4
 Mokotów,57.0,3,2400.0,400.0,https://www.olx.pl/d/oferta/sloneczne-3-pokojowe-metro-wierzbno-i-raclawicka-CID3-IDL8Dsz.html#37e50b5da4
 Bemowo,30.0,2,2300.0,350.0,https://www.olx.pl/d/oferta/wynajme-mieszkanie-bemowo-jelonki-2-pokoje-swiezo-po-remoncie-CID3-IDLU9d9.html#37e50b5da4
 Bemowo,67.0,3,2400.0,600.0,https://www.olx.pl/d/oferta/bezposrednio-3-pokojowe-na-starym-bemowie-CID3-IDLU95F.html#37e50b5da4
 Śródmieście,25.0,1,2200.0,200.0,https://www.olx.pl/d/oferta/piekna-kawalerka-blisko-centrum-CID3-IDLU91D.html#37e50b5da4
